FID	osm_id	Xstart	Ystart	Xend	Yend	length	startid	endid
352	104219265	114.3573174	30.5309335	114.3574774	30.530935	15.35608879	839	856
353	104372392	114.3574774	30.530935	114.3573701	30.5291464	199.8077513	856	848
354	231883160	114.3699588	30.5309076	114.3698888	30.5308562	8.808183033	1316	1312
355	126754476	114.3699588	30.5309076	114.3699288	30.53085375	6.627111289	1316	1314
356	177165400	114.3699588	30.5309076	114.3699863	30.53091056	2.660924516	1316	1318
357	307265578	114.3540394	30.530961	114.3532984	30.5308598	82.62214544	507	429
358	307265578	114.3540395	30.530806	114.3540394	30.530961	17.18377011	508	507
359	307265578	114.3541326	30.5309622	114.3540394	30.530961	8.945381615	519	507
360	104372380	114.3541328	30.530917	114.3541326	30.5309622	5.011045151	520	519
361	171734325	114.3685837	30.53095532	114.3685782	30.53090218	5.913719536	1290	1289
362	427346867	114.3698888	30.5308562	114.3685837	30.53095532	125.7395007	1312	1290
363	103755064	114.3479402	30.52918161	114.3486649	30.5310157	214.9081574	38	95
364	427346868	114.3669638	30.5310118	114.3685766	30.53088654	155.4029618	1246	1288
365	171734325	114.3685902	30.5310183	114.3685837	30.53095532	7.010444301	1291	1290
366	99145710	114.3699588	30.5309076	114.3685902	30.5310183	131.9166468	1316	1291
367	103943358	114.3486649	30.5310157	114.3487696	30.53109448	13.31192838	95	104
368	100305694	114.3481061	30.5293712	114.3487696	30.53109448	201.3813129	46	104
369	99145710	114.3685902	30.5310183	114.3682576	30.5310488	32.09819102	1291	1278
370	415176588	114.3662014	30.5310583	114.3685704	30.5308264	228.9642618	1221	1287
371	169552943	114.3662014	30.5310583	114.3669638	30.5310118	73.3488342	1221	1246
372	402823347	114.3485152	30.5311219	114.3483939	30.5307777	39.89521293	82	72
373	99145710	114.3682576	30.5310488	114.3679209	30.5310756	32.44936843	1278	1266
374	427346867	114.3685837	30.53095532	114.3669588	30.5310874	156.6276682	1290	1245
375	99145710	114.3679209	30.5310756	114.3677598	30.5310867	15.50964134	1266	1262
376	104476323	114.365767	30.53100297	114.3657906	30.5311173	12.87490501	1211	1213
377	415176588	114.3657906	30.5311173	114.3662014	30.5310583	39.96333254	1213	1221
378	149555237	114.3677598	30.5310867	114.3674327	30.5311195	31.60164235	1262	1255
379	358205747	114.3567161	30.5309278	114.3568371	30.5311656	29.35322715	756	777
380	358205747	114.3568371	30.5311656	114.3570769	30.5311683	23.01547942	777	810
381	358205747	114.3570769	30.5311683	114.3572529	30.5311703	16.89212144	810	829
382	358205747	114.3572529	30.5311703	114.3573174	30.5309335	28.71371457	829	839
383	479226364	114.3686085	30.5311415	114.3685902	30.5310183	13.78324367	1292	1291
384	427346869	114.3669588	30.5310874	114.3662167	30.53118	71.97809939	1245	1224
385	149555237	114.3674327	30.5311195	114.3662167	30.53118	117.1518789	1255	1224
386	358205749	114.3572529	30.5311703	114.3572525	30.5312226	5.798264579	829	828
387	122744428	114.3550525	30.5309248	114.3550514	30.531237	34.61159835	598	597
388	104372380	114.3541326	30.5309622	114.3541313	30.5312433	31.16384695	519	518
389	358205753	114.3541313	30.5312433	114.3550514	30.531237	88.3043954	518	597
390	104372386	114.3563104	30.5309239	114.3563088	30.5312618	37.46093576	720	719
391	436981355	114.3562456	30.5312621	114.3563088	30.5312618	6.065369672	707	719
392	536353533	114.3557249	30.5312637	114.355723	30.530922	37.88233766	657	656
393	436981355	114.3557249	30.5312637	114.3562456	30.5312621	49.97168194	657	707
394	436981355	114.3551483	30.5312656	114.3557249	30.5312637	55.33646484	614	657
395	122744428	114.3550514	30.531237	114.3550513	30.5312659	3.203955972	597	596
396	436981355	114.3550513	30.5312659	114.3551483	30.5312656	9.309109006	596	614
397	103746094	114.3669725	30.53126	114.366281	30.5312684	71.64891259	1247	1227
398	103638418	114.3661951	30.5312822	114.3662167	30.53118	11.51828152	1220	1224
399	103746100	114.366281	30.5312684	114.3661951	30.5312822	8.384555251	1227	1220
400	104372386	114.3563088	30.5312618	114.3563082	30.5313827	13.40346563	719	718
401	539822027	114.3571296	30.5313826	114.3572525	30.5312226	25.98152419	815	828
402	539822024	114.3570769	30.5313853	114.3570769	30.5311683	24.05728175	809	810
403	539822026	114.3570769	30.5313853	114.3571296	30.5313826	5.066441831	809	815
404	358205746	114.3563082	30.5313827	114.3567673	30.5313904	44.06785518	718	764
405	358205748	114.3568371	30.5311656	114.3567673	30.5313904	26.58536037	777	764
406	149555237	114.3662167	30.53118	114.3652193	30.5313686	97.9771505	1224	1204
407	358205746	114.3567673	30.5313904	114.3568639	30.531392	9.272347944	764	779
408	539822022	114.3568639	30.531392	114.3570769	30.5313853	20.45498941	779	809
409	148449662	114.3679265	30.5313728	114.3679209	30.5310756	33.00775292	1268	1266
410	103746100	114.3661951	30.5312822	114.3656641	30.5314093	52.87205763	1220	1208
411	103943358	114.3487696	30.53109448	114.3489739	30.5314639	46.21283618	104	110
412	479226365	114.3686682	30.5314324	114.3686085	30.5311415	32.75506569	1293	1292
413	539822031	114.3551519	30.5314853	114.3551483	30.5312656	24.35905876	615	614
414	122744428	114.3550513	30.5312659	114.3550505	30.5314888	24.71148934	596	595
415	539822033	114.3551519	30.5314853	114.3550505	30.5314888	9.739026499	615	595
416	103943354	114.3485995	30.5315091	114.3485152	30.5311219	43.89223622	85	82
417	539822026	114.3571296	30.5313826	114.3572506	30.5314894	21.47647258	815	827
418	358205749	114.3572525	30.5312226	114.3572506	30.5314894	29.57882444	828	827
419	148449656	114.367916	30.5314866	114.3679265	30.5313728	12.6564052	1265	1268
420	358205749	114.3572506	30.5314894	114.3572502	30.5315422	5.853695185	827	826
421	539822022	114.3570769	30.5313853	114.3570833	30.5315468	17.91491497	809	811
422	539822020	114.3570833	30.5315468	114.3572502	30.5315422	16.02539677	811	826
423	539822020	114.3567673	30.5313904	114.3570833	30.5315468	42.45369662	764	811
424	104218607	114.3506458	30.5306854	114.3493658	30.5314483	224.8435732	206	124
425	415176587	114.3593467	30.5316367	114.3590358	30.5308072	96.68016554	980	967
426	127024100	114.3601022	30.53133874	114.3593467	30.5316367	79.67320438	1031	980
427	539822035	114.3562457	30.5316455	114.3562456	30.5312621	42.50489257	706	707
428	539822029	114.3562457	30.5316455	114.3563069	30.5316455	5.873316217	706	717
429	104372386	114.3563082	30.5313827	114.3563069	30.5316455	29.13507579	718	717
430	103746097	114.3647442	30.5316172	114.3646167	30.5316438	12.58684161	1196	1191
431	104636722	114.3620577	30.53167653	114.3620691	30.531713	4.188082787	1121	1124
432	103943356	114.3487532	30.5317621	114.3485995	30.5315091	32.35801897	102	85
433	402823347	114.3487532	30.5317621	114.3485152	30.5311219	74.55793615	102	82
434	104372392	114.3574672	30.5317837	114.3574774	30.530935	94.09456631	854	856
435	103943356	114.3488684	30.5318483	114.3487532	30.5317621	14.62356546	108	102
436	149561626	114.3488684	30.5318483	114.3478577	30.52920772	308.4305238	108	33
437	415176588	114.3624007	30.5318275	114.3657906	30.5311173	334.7192758	1142	1213
438	348813559	114.3624195	30.53187795	114.3624007	30.5318275	5.87774676	1143	1142
439	234857978	114.3685782	30.53090218	114.3624195	30.53187795	602.2447484	1289	1143
440	309396502	114.3523461	30.5308899	114.352339	30.5319215	114.3683103	349	348
441	202517255	114.3527719	30.5319193	114.352339	30.5319215	41.54566151	379	348
442	104451069	114.3491622	30.5317829	114.3492054	30.5319414	18.05424411	118	119
443	100305694	114.3487696	30.53109448	114.3491044	30.5319454	99.65766254	104	115
444	103943355	114.3489739	30.5314639	114.3491044	30.5319454	55.04590536	110	115
445	348813559	114.3624396	30.5319318	114.3624195	30.53187795	6.272982888	1145	1143
446	149555237	114.3652193	30.5313686	114.3624396	30.5319318	273.9753722	1204	1145
447	539822031	114.3556238	30.531967	114.3551519	30.5314853	75.33063124	643	615
448	539822029	114.3556238	30.531967	114.3562457	30.5316455	76.36891412	643	706
449	149555237	114.3624396	30.5319318	114.3623104	30.531958	12.73486253	1145	1135
450	202517255	114.3530083	30.5319889	114.3527719	30.5319193	24.59185887	398	379
451	104372400	114.3530205	30.530892	114.3530083	30.5319889	121.6112785	399	398
452	104637361	114.3620163	30.5317927	114.3612059	30.5319703	80.22802237	1119	1088
453	103746098	114.3630763	30.5319585	114.3629907	30.5319724	8.358226939	1162	1160
454	527572903	114.3682315	30.5319915	114.3682576	30.5310488	104.8985939	1276	1278
455	104218616	114.3512312	30.5320423	114.3517407	30.5311371	130.265995	282	303
456	104372402	114.3573249	30.5320587	114.3574672	30.5317837	33.4062095	840	854
457	103638518	114.3674309	30.5320617	114.3674327	30.5311195	104.8987501	1254	1255
458	103640985	114.3636096	30.5319821	114.3630485	30.5320981	55.36248878	1177	1161
459	103639127	114.3623477	30.5321039	114.3623104	30.531958	16.56629428	1137	1135
460	103642471	114.3623477	30.5321039	114.3624425	30.5320867	9.295527764	1137	1146
461	103642471	114.3623113	30.5321093	114.3623477	30.5321039	3.544191554	1136	1137
462	103746103	114.3623113	30.5321093	114.3622602	30.5321193	5.027756697	1136	1132
463	149555237	114.3623104	30.531958	114.3615179	30.5321237	78.24238767	1135	1103
464	358205750	114.3574437	30.5309689	114.3563719	30.5321676	211.708304	853	734
465	202517255	114.3537093	30.5321943	114.3530083	30.5319889	71.03573177	471	398
466	104372380	114.3541313	30.5312433	114.354127	30.532196	105.6200197	518	517
467	202517255	114.3539542	30.5321969	114.3537093	30.5321943	23.50449222	490	471
468	202517255	114.354127	30.532196	114.3539542	30.5321969	16.58368467	517	490
469	202517255	114.3547027	30.5322006	114.354127	30.532196	55.25151194	559	517
470	202517255	114.355048	30.5322019	114.3547027	30.5322006	33.13829242	594	559
471	122744428	114.3550505	30.5314888	114.355048	30.5322019	79.05679862	595	594
472	104372402	114.355048	30.5322019	114.3551257	30.532202	7.456773361	594	610
473	539822029	114.3551257	30.532202	114.3556238	30.531967	56.73522461	610	643
474	104372402	114.356775	30.5322029	114.3573249	30.5320587	55.14144439	766	840
475	104372386	114.3563069	30.5316455	114.3563043	30.5322059	62.12815633	717	716
476	104372402	114.3563043	30.5322059	114.356775	30.5322029	45.17367821	716	766
477	104372402	114.3551257	30.532202	114.3560302	30.5322098	86.80796274	610	687
478	104372402	114.3560302	30.5322098	114.3563043	30.5322059	26.30856433	687	716
479	103639127	114.3623814	30.5322359	114.3623477	30.5321039	14.98704904	1140	1137
480	103640985	114.3630485	30.5320981	114.3623814	30.5322359	65.81825164	1161	1140
481	358205762	114.3536699	30.5322665	114.3537093	30.5321943	8.852468402	467	471
482	103640959	114.3615179	30.5321237	114.3615607	30.5322731	17.06465593	1103	1104
483	103746099	114.3616592	30.5322497	114.3615607	30.5322731	9.802418713	1108	1104
484	103746099	114.3615607	30.5322731	114.3615009	30.5322878	5.965830681	1104	1102
485	103638418	114.3674309	30.5320617	114.367321	30.5322845	26.89378848	1254	1253
486	527572903	114.368141	30.5322954	114.3682315	30.5319915	34.79277374	1272	1276
487	104451072	114.3493409	30.5323119	114.3493638	30.5323747	7.300819627	122	123
488	103640963	114.3630485	30.5320981	114.3631173	30.5323509	28.79344803	1161	1163
489	103640968	114.3639529	30.5321831	114.3631173	30.5323509	82.3208885	1182	1163
490	103638418	114.3664856	30.5323614	114.3661951	30.5312822	154.9648208	1234	1220
491	103638417	114.3664856	30.5323614	114.367321	30.5322845	100.2660895	1234	1253
492	415176587	114.3596367	30.5324192	114.3593467	30.5316367	91.10537047	1000	980
493	415176588	114.3596367	30.5324192	114.3624007	30.5318275	273.2484569	1000	1142
494	103640959	114.3615607	30.5322731	114.3616025	30.5324247	17.27895067	1104	1105
495	103640957	114.3620969	30.5323334	114.3616025	30.5324247	48.51447385	1125	1105
496	558269481	114.3595395	30.5323017	114.3593812	30.5324311	21.87552747	993	983
497	104372395	114.3547027	30.5322006	114.3547024	30.532445	27.09494375	559	558
498	203427213	114.3536429	30.5324508	114.3536699	30.5322665	22.59735087	466	467
499	415176585	114.3595873	30.5324367	114.3596367	30.5324192	5.122459726	998	1000
500	202516852	114.3536429	30.5324508	114.353961	30.5324547	30.5306118	466	493
501	203427211	114.353961	30.5324547	114.3539542	30.5321969	28.58794093	493	490
502	202516852	114.353961	30.5324547	114.3547024	30.532445	71.15910786	493	558
503	27619462	114.3596522	30.53245386	114.3596367	30.5324192	4.121747722	1001	1000
504	234857978	114.3624195	30.53187795	114.3596522	30.53245386	273.1397601	1143	1001
505	103636300	114.3693835	30.5324481	114.3682315	30.5319915	126.8431764	1301	1276
506	103636311	114.3693835	30.5324481	114.3686682	30.5314324	191.2377842	1301	1293
507	103746095	114.3608354	30.5324682	114.3607902	30.5324779	4.46908318	1076	1074
508	558269480	114.3594002	30.53248513	114.3593812	30.5324311	6.26221555	985	983
509	415176584	114.3594002	30.53248513	114.3595873	30.5324367	18.73766745	985	998
510	202516852	114.3535853	30.5325022	114.3536429	30.5324508	7.938995361	463	466
511	103639127	114.3624305	30.5324888	114.3623814	30.5322359	28.44854406	1144	1140
512	103640968	114.3631173	30.5323509	114.3624305	30.5324888	67.66096569	1163	1144
513	558269481	114.3593812	30.5324311	114.3591559	30.5325027	23.03271663	983	972
514	558269480	114.3594062	30.53250204	114.3594002	30.53248513	1.960532939	986	985
515	243164215	114.3594062	30.53250204	114.3595873	30.5324367	18.82929289	986	998
516	27619462	114.3596771	30.5325093	114.3596522	30.53245386	6.593079301	1003	1001
517	149555237	114.3615179	30.5321237	114.3596771	30.5325093	181.757881	1103	1003
518	103640957	114.3616025	30.5324247	114.3611206	30.5325136	47.28571175	1105	1083
519	243164210	114.3596771	30.5325093	114.3596205	30.5325322	5.995822994	1003	999
520	558269480	114.3594175	30.53253408	114.3594062	30.53250204	3.713668301	988	986
521	234857978	114.3596522	30.53245386	114.3594175	30.53253408	24.2207931	1001	988
522	103636308	114.368141	30.5322954	114.3690356	30.5325298	89.70010356	1272	1297
523	103636311	114.3690356	30.5325298	114.3693835	30.5324481	34.59421559	1297	1301
524	103638418	114.367321	30.5322845	114.3664856	30.5323614	102.4411929	1253	1234
525	104451076	114.3493946	30.5324633	114.349448	30.5326131	17.37999698	125	131
526	558269480	114.3594396	30.53259687	114.3594175	30.53253408	7.276800635	989	988
527	243164210	114.3596205	30.5325322	114.3594396	30.53259687	18.78158268	999	989
528	103640963	114.3631173	30.5323509	114.363177	30.5325892	27.03279248	1163	1165
529	103640964	114.364028	30.5324211	114.363177	30.5325892	83.76844036	1186	1165
530	103745622	114.3599402	30.5326083	114.3606329	30.5324699	68.22500877	1024	1064
531	103949733	114.356775	30.5322029	114.3567715	30.5326176	45.97614048	766	763
532	558269480	114.3594468	30.53261724	114.3594396	30.53259687	2.361486383	990	989
533	415176586	114.3594468	30.53261724	114.3596205	30.5325322	19.15173641	990	999
534	527572903	114.3680513	30.5325968	114.368141	30.5322954	34.50521992	1271	1272
535	203427107	114.3553269	30.5326476	114.3560302	30.5322098	117.2753598	628	687
536	203427107	114.3567715	30.5326176	114.3553269	30.5326476	138.8190077	763	628
537	104372395	114.3547024	30.532445	114.3547223	30.5326586	23.75723209	558	561
538	203427108	114.3553269	30.5326476	114.3547223	30.5326586	58.03519927	628	561
539	103745614	114.3607047	30.5326522	114.3606508	30.5325279	14.71913631	1070	1066
540	103642471	114.3597858	30.5326577	114.3599402	30.5326083	15.79721227	1012	1024
541	673284749	114.352339	30.5319215	114.3523799	30.5326872	85.0676904	348	356
542	103949723	114.3527719	30.5319193	114.3523799	30.5326872	94.05663081	379	356
543	27619462	114.3597467	30.5326702	114.3596771	30.5325093	19.04741445	1009	1003
544	103642471	114.3597467	30.5326702	114.3597858	30.5326577	4.00007548	1009	1012
545	148449661	114.3679292	30.5326646	114.367916	30.5314866	163.784463	1267	1265
546	558269480	114.3594805	30.5327129	114.3594468	30.53261724	11.08763127	992	990
547	558269482	114.3596709	30.5326528	114.3594805	30.5327129	19.44923243	1002	992
548	103642471	114.3595844	30.5327225	114.3597467	30.5326702	16.61983807	997	1009
549	103639127	114.36247	30.5327289	114.3624305	30.5324888	26.88680396	1147	1144
550	103640964	114.363177	30.5325892	114.36247	30.5327289	69.59474997	1165	1147
551	104451081	114.3494803	30.5326949	114.3495172	30.5327954	11.69095602	133	137
552	103640980	114.3641219	30.5326521	114.3635738	30.5327618	53.98783721	1187	1175
553	558269482	114.3594805	30.5327129	114.3592525	30.5327845	23.27606977	992	976
554	203427212	114.3539922	30.5328135	114.353961	30.5324547	39.8901938	498	493
555	202358434	114.3534482	30.5328194	114.3535853	30.5325022	37.55319744	449	463
556	203427214	114.3534482	30.5328194	114.3539922	30.5328135	52.2107157	449	498
557	103642471	114.3611596	30.5327991	114.3623113	30.5321093	186.1426368	1085	1136
558	103642471	114.3607047	30.5326522	114.3611596	30.5327991	50.59769279	1070	1085
559	203427214	114.3539922	30.5328135	114.3547239	30.5328203	70.22387089	498	562
560	104372395	114.3547223	30.5326586	114.3547239	30.5328203	17.92721332	561	562
561	104375170	114.350379	30.5328396	114.3494824	30.5317356	149.675602	178	134
562	103949718	114.350379	30.5328396	114.3506458	30.5306854	242.5043757	178	206
563	103642471	114.3599402	30.5326083	114.3607047	30.5326522	94.0603043	1024	1070
564	243164215	114.358451	30.5328372	114.3594062	30.53250204	98.91307165	945	986
565	202358435	114.3527821	30.5328551	114.3530083	30.5319889	99.39187251	381	398
566	103640963	114.363177	30.5325892	114.3632487	30.5328268	27.22498046	1165	1166
567	103640980	114.3635738	30.5327618	114.3632487	30.5328268	32.02063039	1175	1166
568	203427210	114.3527821	30.5328551	114.3534429	30.5328553	63.415662	381	446
569	202358434	114.3534429	30.5328553	114.3534482	30.5328194	4.012352402	446	449
570	103949718	114.3503385	30.5328713	114.350379	30.5328396	5.239959209	175	178
571	27619462	114.3598227	30.5328458	114.3597467	30.5326702	20.78899239	1015	1009
572	103639127	114.3624885	30.5328417	114.36247	30.5327289	12.63076094	1148	1147
573	103636310	114.3689272	30.5328262	114.3680513	30.5325968	87.82161748	1296	1271
574	103636311	114.3689272	30.5328262	114.3690356	30.5325298	34.46724855	1296	1297
575	104375170	114.3512312	30.5320423	114.350379	30.5328396	127.6576102	282	178
576	273992081	114.3574204	30.5329086	114.3573249	30.5320587	96.77912715	851	840
577	104451083	114.3512419	30.5325089	114.3503385	30.5328713	119.5270257	284	175
578	243164210	114.3594396	30.53259687	114.3584894	30.5329326	98.49376497	989	947
579	527572905	114.3625332	30.53297	114.3624885	30.5328417	14.85654365	1149	1148
580	103640980	114.3632487	30.5328268	114.3625332	30.53297	70.47648592	1166	1149
581	358205768	114.3539922	30.5328135	114.3539945	30.5330187	22.75016861	498	499
582	358205769	114.3539945	30.5330187	114.3547258	30.5330227	70.18269158	499	563
583	104372395	114.3547239	30.5328203	114.3547258	30.5330227	22.43942346	562	563
584	103640966	114.3635738	30.5327618	114.3636271	30.5330155	28.58731954	1175	1179
585	103949733	114.3567715	30.5326176	114.3567745	30.5330347	46.24227962	763	765
586	104218616	114.3510917	30.5330519	114.3512312	30.5320423	196.4253224	245	282
587	540033712	114.3575693	30.5330591	114.35806	30.5301987	376.821539	866	921
588	103949726	114.35806	30.5301987	114.3575693	30.5330591	419.6063475	921	866
589	203427109	114.3567745	30.5330347	114.3574204	30.5329086	66.08531258	765	851
590	415176584	114.3576032	30.5330684	114.3594002	30.53248513	184.7721576	881	985
591	358205745	114.3575693	30.5330591	114.3575735	30.5330764	1.959827039	866	868
592	273992081	114.3575213	30.5330774	114.3574204	30.5329086	21.07049468	859	851
593	104375172	114.3575693	30.5330591	114.3575213	30.5330774	5.033432479	866	859
594	415176581	114.3575735	30.5330764	114.3575737	30.53307736	0.108409452	868	869
595	415176582	114.3575737	30.53307736	114.3576032	30.5330684	2.998069089	869	881
596	104375172	114.3575213	30.5330774	114.3573747	30.5330795	14.07080854	859	845
597	103640963	114.3632487	30.5328268	114.3633011	30.5330657	26.95837568	1166	1169
598	103640989	114.3636271	30.5330155	114.3633011	30.5330657	31.77668491	1179	1169
599	273992081	114.3575318	30.5330901	114.3575213	30.5330774	1.731397553	861	859
600	415176582	114.3575318	30.5330901	114.3575737	30.53307736	4.264081986	861	869
601	415176584	114.3575952	30.5330921	114.3576032	30.5330684	2.750526226	880	881
602	202358434	114.353445	30.5331035	114.3534429	30.5328553	27.68982478	447	446
603	104372395	114.3547258	30.5330227	114.3547266	30.5331036	8.969150057	563	564
604	273992081	114.3575371	30.5330965	114.3575318	30.5330901	0.872999297	862	861
605	202358435	114.3527587	30.5331102	114.3527821	30.5328551	28.9905438	377	381
606	202358434	114.3527587	30.5331102	114.353445	30.5331035	65.86711154	377	447
607	203427108	114.3547266	30.5331036	114.3553671	30.533105	61.46755628	564	632
608	203427108	114.3553671	30.533105	114.3553269	30.5326476	50.85530715	632	628
609	203427112	114.3553671	30.533105	114.355633	30.5330975	25.53137605	632	645
610	203427111	114.355633	30.5330975	114.35609	30.5331056	43.86646997	645	693
611	27619462	114.3599314	30.5330971	114.3598227	30.5328458	29.74885883	1021	1015
612	103636311	114.3687862	30.5330773	114.3689272	30.5328262	30.95224382	1294	1296
613	415176586	114.3575952	30.5330921	114.3576048	30.53313205	4.524388547	880	882
614	243164211	114.3576048	30.53313205	114.358451	30.5328372	87.5396402	882	945
615	103639127	114.3623852	30.5331233	114.3624885	30.5328417	32.78825174	1141	1148
616	415176581	114.3575737	30.53307736	114.3575879	30.53313792	6.849703134	869	876
617	243164211	114.3575879	30.53313792	114.3576048	30.53313205	1.752501999	876	882
618	358205766	114.353445	30.5331035	114.3535228	30.5331534	9.292429421	447	458
619	273992080	114.3575371	30.5330965	114.3575485	30.53315155	6.199448067	862	863
620	243164211	114.3575485	30.53315155	114.3575879	30.53313792	4.069635446	863	876
621	415176586	114.3576048	30.53313205	114.3576096	30.5331519	2.247306923	882	884
622	234857978	114.3594175	30.53253408	114.3576096	30.5331519	186.5316401	988	884
623	415176581	114.3575879	30.53313792	114.3575925	30.53315774	2.242049281	876	879
624	234857978	114.3576096	30.5331519	114.3575925	30.53315774	1.764812434	884	879
625	273992080	114.3575485	30.53315155	114.3575526	30.53317138	2.233785457	863	864
626	234857978	114.3575925	30.53315774	114.3575526	30.53317138	4.11698511	879	864
627	103638518	114.3672948	30.5331466	114.3674309	30.5320617	145.4625183	1252	1254
628	243164211	114.3574805	30.53317507	114.3575485	30.53315155	7.027228544	855	863
629	402823347	114.3493054	30.533215	114.3487532	30.5317621	169.5711971	121	102
630	312772215	114.3574898	30.53319284	114.3574805	30.53317507	2.162219778	857	855
631	234857978	114.3575526	30.53317138	114.3574898	30.53319284	6.479760495	864	857
632	103639638	114.3612291	30.5331841	114.3622229	30.5327884	134.2649188	1092	1130
633	103639643	114.3623852	30.5331233	114.3612291	30.5331841	111.1529149	1141	1092
634	527572905	114.3626501	30.533193	114.3625332	30.53297	28.21288713	1151	1149
635	103640989	114.3633011	30.5330657	114.3626501	30.533193	64.04923663	1169	1151
636	312772215	114.3574805	30.53317507	114.3573026	30.5332184	20.43974388	855	835
637	203427111	114.3556326	30.533239	114.355633	30.5330975	15.68717119	644	645
638	415176586	114.3576096	30.5331519	114.3576296	30.53323528	9.442319301	884	888
639	243164213	114.3584894	30.5329326	114.3576296	30.53323528	89.07263766	947	888
640	610942763	114.3573026	30.5332184	114.3572999	30.53323755	2.138486458	835	833
641	243164211	114.3572999	30.53323755	114.3574805	30.53317507	18.66116945	833	855
642	203427112	114.3553643	30.5332437	114.3553671	30.533105	15.37905501	631	632
643	203427110	114.3553643	30.5332437	114.3556326	30.533239	25.7533907	631	644
644	402823349	114.3490652	30.5332611	114.3486495	30.53298777	50.09499933	112	92
645	415176581	114.3575925	30.53315774	114.357612	30.53324149	9.471309011	879	886
646	243164213	114.3576296	30.53323528	114.357612	30.53324149	1.825680584	888	886
647	273992080	114.3575526	30.53317138	114.3575701	30.53325624	9.556991203	864	867
648	243164213	114.357612	30.53324149	114.3575701	30.53325624	4.341233925	886	867
649	610942763	114.3572999	30.53323755	114.3572969	30.53325873	2.365568705	833	832
650	234857978	114.3574898	30.53319284	114.3572969	30.53325873	19.89402328	857	832
651	312772215	114.3575302	30.53327027	114.3574898	30.53319284	9.422150899	860	857
652	243164213	114.3575701	30.53325624	114.3575302	30.53327027	4.12958862	867	860
653	402823348	114.3490652	30.5332611	114.3493054	30.533215	28.30483208	112	121
654	127024099	114.3709647	30.533252	114.3699588	30.5309076	277.256231	1325	1316
655	231883160	114.3709373	30.53325618	114.3699588	30.5309076	276.7875571	1324	1316
656	103745916	114.3709647	30.533252	114.3709373	30.53325618	2.669165669	1325	1324
657	415176586	114.3576296	30.53323528	114.3576747	30.5333323	12.32849864	888	895
658	415176586	114.3576747	30.5333323	114.3594468	30.53261724	188.0475908	895	990
659	27619462	114.3600362	30.5333394	114.3599314	30.5330971	28.68319536	1027	1021
660	415176581	114.357612	30.53324149	114.3576366	30.5333469	11.92228437	886	890
661	415176583	114.3576366	30.5333469	114.3576747	30.5333323	3.998608358	890	895
662	243164211	114.3569627	30.53335422	114.3572999	30.53323755	34.84991585	792	833
663	273992080	114.3575701	30.53325624	114.3575901	30.533353	10.89745648	867	877
664	415176583	114.3575901	30.533353	114.3576366	30.5333469	4.513442419	877	890
665	610942763	114.3569933	30.5333625	114.3569627	30.53335422	3.074367026	798	792
666	234857978	114.3572969	30.53325873	114.3569933	30.5333625	31.32979777	832	798
667	273992080	114.3575901	30.533353	114.3575918	30.533361	0.90178501	877	878
668	610942763	114.3572969	30.53325873	114.3572697	30.533362	11.82224737	832	830
669	243164213	114.3575302	30.53327027	114.3572697	30.533362	26.99466853	860	830
670	415176580	114.3576366	30.5333469	114.3576459	30.5333753	3.272564625	890	892
671	103639127	114.3622659	30.5333631	114.3623852	30.5331233	28.94545664	1133	1141
672	203427110	114.3556326	30.533239	114.3558019	30.5333882	26.23798439	644	664
673	103949733	114.3567745	30.5330347	114.3558019	30.5333882	101.4764931	765	664
674	127030844	114.3491044	30.5319454	114.349652	30.5334078	170.4345093	115	141
675	103949718	114.349652	30.5334078	114.3503385	30.5328713	88.75837338	141	175
676	527572905	114.362966	30.5333731	114.3626501	30.533193	36.30055326	1159	1151
677	103640963	114.3633011	30.5330657	114.362966	30.5333731	46.85710273	1169	1159
678	103747027	114.3575877	30.53339565	114.3575918	30.533361	3.860592577	875	878
679	410145304	114.3576459	30.5333753	114.3575877	30.53339565	6.019548013	892	875
680	104372395	114.3547266	30.5331036	114.3545381	30.5334098	44.44324862	564	546
681	610942763	114.3571126	30.53341732	114.3569933	30.5333625	13.05871389	813	798
682	243164213	114.3572697	30.533362	114.3571126	30.53341732	16.27848998	830	813
683	103639638	114.3612513	30.533408	114.3612291	30.5331841	24.91351423	1095	1092
684	103639632	114.3622659	30.5333631	114.3612513	30.533408	97.49583312	1133	1095
685	103747536	114.3598227	30.5328458	114.359039	30.5334147	117.66138	1015	966
686	103747561	114.3599314	30.5330971	114.359039	30.5334147	92.59711779	1021	966
687	202358435	114.3527383	30.5334376	114.3527587	30.5331102	36.56623073	374	377
688	358205765	114.3527383	30.5334376	114.3532776	30.533441	51.75660794	374	426
689	103639131	114.3663025	30.5334052	114.3652193	30.5313686	259.9312974	1228	1204
690	358205765	114.3532776	30.533441	114.3535275	30.5334419	23.9824687	426	459
691	358205767	114.3535228	30.5331534	114.3535275	30.5334419	31.98717078	458	459
692	358205765	114.3535275	30.5334419	114.3538871	30.533443	34.51010435	459	486
693	358205768	114.3539945	30.5330187	114.3538871	30.533443	52.49174374	499	486
694	358205765	114.3538871	30.533443	114.3545381	30.5334098	63.59030463	486	546
695	610942763	114.3569627	30.53335422	114.3567222	30.53343746	27.75525077	792	755
696	243164211	114.3567222	30.53343746	114.3569627	30.53335422	24.86160708	755	792
697	312772215	114.3575767	30.53344045	114.3575302	30.53327027	19.47160719	873	860
